ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-09-01 02:00:00,110,3,8,19,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 05:00:00,221,6,7,52,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-02 17:00:00,1878,18,49,1321,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 16:00:00,1832,17,39,1461,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 09:00:00,1367,10,32,539,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 19:00:00,1368,20,26,203,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 08:00:00,871,9,25,489,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 18:00:00,1827,19,24,67,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 20:00:00,1045,21,13,292,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 07:00:00,471,8,9,210,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 01:00:00,214,2,9,43,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 22:00:00,508,23,8,233,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 00:00:00,324,1,8,207,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 06:00:00,251,7,8,62,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 21:00:00,771,22,6,227,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 02:00:00,169,3,6,15,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 03:00:00,78,4,1,21,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-03 10:00:00,1707,11,67,352,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 17:00:00,1919,18,54,277,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 11:00:00,2046,12,44,307,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 09:00:00,1202,10,44,182,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 16:00:00,1953,17,42,362,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 12:00:00,2242,13,37,484,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 13:00:00,2027,14,36,396,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 15:00:00,1897,16,36,391,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 14:00:00,1956,15,32,376,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 23:00:00,270,0,2,253,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 01:00:00,195,2,2,34,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 02:00:00,113,3,2,7,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-04 13:00:00,2133,14,25,429,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-03 21:00:00,0,22,2,300,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 06:00:00,243,7,1,19,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-04 14:00:00,2065,15,24,277,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 07:00:00,1101,8,23,476,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 06:00:00,369,7,20,120,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 19:00:00,767,20,18,241,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-03 18:00:00,1537,19,25,243,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 20:00:00,43,21,7,527,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 07:00:00,450,8,6,38,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 19:00:00,1271,20,23,197,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 08:00:00,700,9,22,88,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-03 00:00:00,299,1,3,65,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-04 23:00:00,237,0,3,51,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 05:00:00,179,6,3,45,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-05 10:00:00,1654,11,154,231,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 16:00:00,2590,17,117,445,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-04 00:00:00,159,1,2,216,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-03 22:00:00,106,23,0,165,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-05 11:00:00,1768,12,110,349,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-03 05:00:00,106,6,0,9,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-05 17:00:00,2734,18,86,444,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 15:00:00,2173,16,73,340,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 09:00:00,1995,10,72,286,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-04 01:00:00,96,2,0,3,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 02:00:00,93,3,0,11,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 03:00:00,52,4,0,4,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-05 18:00:00,2056,19,59,285,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 13:00:00,1930,14,51,424,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 12:00:00,2084,13,48,378,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 08:00:00,1909,9,45,354,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-03 03:00:00,85,4,0,17,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-05 07:00:00,1117,8,43,163,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-03 04:00:00,64,5,0,3,0,24.2,5.5,0.0,0,0,0,1,0,0,0,1,0
2023-09-04 09:00:00,1962,10,85,610,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 08:00:00,2126,9,58,793,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 17:00:00,2333,18,50,340,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 10:00:00,1911,11,48,469,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 16:00:00,2544,17,43,302,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 15:00:00,2061,16,38,308,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 20:00:00,1254,21,33,198,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 12:00:00,2186,13,28,432,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 11:00:00,1958,12,26,325,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-05 14:00:00,2075,15,34,267,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-04 21:00:00,685,22,10,160,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 22:00:00,487,23,6,108,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 04:00:00,87,5,5,13,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-04 18:00:00,2,19,4,281,0,20.8,5.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-06 21:00:00,137,22,1,254,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 02:00:00,59,3,1,8,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 22:00:00,1,23,1,217,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 23:00:00,0,0,1,58,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 14:00:00,1413,15,24,337,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 01:00:00,68,2,0,2,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 04:00:00,65,5,0,5,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 03:00:00,41,4,0,3,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-05 21:00:00,690,22,12,203,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 05:00:00,195,6,3,21,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-07 09:00:00,1627,10,121,336,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-05 04:00:00,80,5,3,5,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 23:00:00,228,0,2,43,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 03:00:00,39,4,1,1,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 01:00:00,60,2,0,3,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 02:00:00,48,3,0,2,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 20:00:00,1151,21,22,228,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 19:00:00,1463,20,21,207,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-05 06:00:00,393,7,14,44,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-07 10:00:00,1563,11,97,582,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-06 17:00:00,1948,18,79,365,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 16:00:00,2003,17,76,439,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-07 08:00:00,2084,9,67,561,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-06 08:00:00,2735,9,69,175,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 15:00:00,1571,16,64,409,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-07 13:00:00,1788,14,48,1246,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-05 22:00:00,419,23,10,92,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-06 18:00:00,1353,19,54,302,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 09:00:00,2184,10,38,204,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 12:00:00,1932,13,36,443,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 11:00:00,1879,12,33,368,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 19:00:00,1011,20,29,251,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 13:00:00,1436,14,27,513,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 07:00:00,1965,8,25,105,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 10:00:00,1948,11,25,308,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-07 11:00:00,1813,12,46,945,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-06 06:00:00,661,7,7,53,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 20:00:00,834,21,17,211,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 05:00:00,237,6,3,31,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-06 00:00:00,102,1,2,24,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0
2023-09-07 12:00:00,1849,13,31,1150,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-05 00:00:00,122,1,5,14,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0
2023-09-08 09:00:00,1590,10,76,307,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-07 07:00:00,1095,8,24,163,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-08 07:00:00,1515,8,60,57,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 12:00:00,1870,13,59,458,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 04:00:00,61,5,1,9,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 19:00:00,1597,20,52,732,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-09 22:00:00,789,23,31,582,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-08 11:00:00,1696,12,51,356,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-07 15:00:00,1896,16,16,620,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-07 14:00:00,1871,15,15,880,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-07 17:00:00,1784,18,14,620,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-07 16:00:00,2364,17,11,650,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-07 18:00:00,1510,19,11,552,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-07 20:00:00,951,21,9,276,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-07 19:00:00,1346,20,8,421,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-09 20:00:00,1100,21,29,955,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-07 21:00:00,702,22,6,156,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-09 21:00:00,996,22,27,556,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 19:00:00,1174,20,26,875,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 08:00:00,967,9,26,456,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 23:00:00,564,0,15,267,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-07 06:00:00,235,7,6,6,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-08 01:00:00,89,2,0,8,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 20:00:00,1227,21,38,509,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 05:00:00,201,6,1,13,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 00:00:00,151,1,1,42,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 02:00:00,74,3,0,9,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 23:00:00,502,0,16,218,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 03:00:00,56,4,0,4,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-07 04:00:00,0,5,1,28,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-07 03:00:00,0,4,1,7,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-09 10:00:00,1864,11,103,349,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 15:00:00,1830,16,91,549,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 13:00:00,2265,14,90,556,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 11:00:00,2218,12,78,526,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 12:00:00,2290,13,77,498,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 09:00:00,1313,10,75,251,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 18:00:00,1657,19,65,1342,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 14:00:00,2048,15,64,677,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 16:00:00,2021,17,58,1377,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 17:00:00,1882,18,51,1626,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-08 21:00:00,875,22,32,372,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-07 22:00:00,474,23,4,121,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-08 15:00:00,1650,16,12,615,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 06:00:00,505,7,12,40,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 14:00:00,1676,15,8,537,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 22:00:00,470,23,24,354,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-07 00:00:00,1,1,0,40,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-07 01:00:00,0,2,0,6,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-07 02:00:00,0,3,0,6,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-08 08:00:00,1932,9,123,151,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 18:00:00,1917,19,114,851,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 17:00:00,2674,18,98,1329,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 16:00:00,2358,17,85,1140,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 10:00:00,1590,11,78,387,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-08 13:00:00,1951,14,20,811,0,24.7,13.5,0.0,1,0,0,0,0,0,0,1,0
2023-09-07 23:00:00,260,0,3,68,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-07 05:00:00,95,6,2,11,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0
2023-09-09 07:00:00,489,8,8,147,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 00:00:00,316,1,7,92,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 06:00:00,215,7,7,71,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 01:00:00,226,2,6,45,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-11 18:00:00,520,19,28,408,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-09 05:00:00,121,6,5,41,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 02:00:00,192,3,4,31,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 04:00:00,115,5,4,59,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-09 03:00:00,103,4,2,19,0,22.7,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-10 19:00:00,1163,20,28,251,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-11 21:00:00,663,22,27,192,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 10:00:00,1386,11,26,284,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 11:00:00,1472,12,22,359,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 15:00:00,1634,16,21,454,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 14:00:00,1479,15,21,471,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 07:00:00,1160,8,17,393,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 22:00:00,434,23,15,151,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 19:00:00,530,20,14,426,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 09:00:00,1431,10,11,234,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-10 17:00:00,1701,18,78,423,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 12:00:00,2675,13,69,531,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 13:00:00,2766,14,65,600,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 14:00:00,2123,15,62,587,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 18:00:00,1315,19,60,281,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 10:00:00,1830,11,55,387,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 15:00:00,2137,16,43,479,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 16:00:00,2122,17,41,487,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 11:00:00,2349,12,36,364,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 09:00:00,1389,10,32,129,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 23:00:00,288,0,3,69,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-11 17:00:00,1964,18,56,564,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 16:00:00,2283,17,46,423,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 20:00:00,972,21,43,334,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 12:00:00,1609,13,36,509,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 13:00:00,1486,14,31,410,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 08:00:00,1951,9,29,607,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-10 03:00:00,117,4,3,25,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 07:00:00,437,8,7,51,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 22:00:00,421,23,20,67,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 08:00:00,639,9,19,111,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 20:00:00,733,21,13,76,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 01:00:00,282,2,11,89,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 21:00:00,529,22,10,56,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 06:00:00,207,7,2,64,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 00:00:00,405,1,6,141,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 04:00:00,128,5,5,10,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 02:00:00,234,3,4,52,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-10 05:00:00,117,6,4,22,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0
2023-09-11 23:00:00,267,0,8,81,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 06:00:00,386,7,6,118,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 05:00:00,183,6,4,32,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 00:00:00,162,1,1,76,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 02:00:00,119,3,1,21,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 01:00:00,114,2,1,36,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 04:00:00,94,5,0,6,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-11 03:00:00,36,4,0,1,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0
2023-09-12 08:00:00,2368,9,145,162,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 09:00:00,1880,10,126,229,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 17:00:00,2277,18,79,412,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 15:00:00,1986,16,70,348,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 14:00:00,1788,15,52,366,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 16:00:00,2295,17,51,555,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 10:00:00,1621,11,49,333,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 13:00:00,1857,14,45,443,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 07:00:00,1844,8,44,97,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 12:00:00,1973,13,41,421,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 18:00:00,1584,19,38,297,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 11:00:00,1880,12,26,364,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-13 08:00:00,2833,9,109,296,0,18.3,5.5,1.8,0,0,0,0,0,0,1,1,0
2023-09-12 20:00:00,861,21,24,242,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-13 09:00:00,2097,10,87,300,0,18.3,5.5,1.8,0,0,0,0,0,0,1,1,0
2023-09-13 17:00:00,2353,18,71,349,0,18.3,5.5,1.8,0,0,0,0,0,0,1,1,0
2023-09-13 20:00:00,969,21,20,171,0,18.3,5.5,1.8,0,0,0,0,0,0,1,1,0
2023-09-13 12:00:00,1900,13,58,521,0,18.3,5.5,1.8,0,0,0,0,0,0,1,1,0
2023-09-12 06:00:00,425,7,8,156,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-13 10:00:00,1837,11,57,247,0,18.3,5.5,1.8,0,0,0,0,0,0,1,1,0
2023-09-12 21:00:00,627,22,5,148,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 00:00:00,176,1,5,120,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 02:00:00,128,3,5,41,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 04:00:00,84,5,4,10,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
2023-09-12 05:00:00,227,6,3,44,0,15.6,8.2,0.0,0,0,0,0,0,1,0,1,0
